Index, Time, X, Y, Distance, Speed, vx, vy, X_s, Y_s, Sat_Speed, vxs, vys, Dist_to_Moon
1112, 111200.0000000000000000, 367862024.9106349300000000, 112137527.6191375700000000, 384574172.9132176600000000, 1022.6975565459211000, -295.4897436101156800, 979.0792121101467300, 135029773.9155041000000000, -23749028.5867632440000000, 2726.0811234751827000, -2722.6142643157673000, -137.4403853022372200, 269584890.6392178500000000
1113, 111300.0000000000000000, 367832475.9362739300000000, 112235435.5403485900000000, 384574470.4791794400000000, 1022.6967721024741000, -295.7475031332606900, 979.0005628493080400, 134757512.4890725300000000, -23762772.6252934670000000, 2728.1501749356753000, -2724.7047404037521000, -137.0673360902486900, 269850794.3478758300000000
1114, 111400.0000000000000000, 367802901.1859605900000000, 112333335.5966335200000000, 384574768.2922989100000000, 1022.6959870083824000, -296.0052413330506600, 978.9218451676374600, 134485042.0150321400000000, -23776479.3589024920000000, 2730.2271988714410000, -2726.8032341100829000, -136.6919160162251500, 270116836.0827133700000000
1115, 111500.0000000000000000, 367773300.6618272700000000, 112431227.7811502800000000, 384575066.3525545000000000, 1022.6952012637040000, -296.2629581910259200, 978.8430590711211600, 134212361.6916211400000000, -23790148.5505041140000000, 2732.3122467249009000, -2728.9097966891609000, -136.3141046876592700, 270383016.4458088900000000
1116, 111600.0000000000000000, 367743674.3660081600000000, 112529112.0870574000000000, 384575364.6599248600000000, 1022.6944148684969000, -296.5206536887286000, 978.7642045657505600, 133939470.7119522200000000, -23803779.9609728790000000, 2734.4053704091839000, -2731.0244798585290000, -135.9338814866899000, 270649336.0429453300000000
1117, 111700.0000000000000000, 367714022.3006392700000000, 112626988.5075139700000000, 384575663.2143884300000000, 1022.6936278228194000, -296.7783278077025700, 978.6852816575220700, 133666368.2639663700000000, -23817373.3491215480000000, 2736.5066223136982000, -2733.1473358042745000, -135.5512255670211300, 270915795.4836421600000000
1118, 111800.0000000000000000, 367684344.4678584900000000, 112724857.0356797300000000, 384575962.0159238000000000, 1022.6928401267296000, -297.0359805294934900, 978.6062903524373300, 133393053.5303859400000000, -23830928.4716782500000000, 2738.6160553097798000, -2735.2784171865046000, -135.1661158507910200, 271182395.3811879800000000
1119, 111900.0000000000000000, 367654640.8698055100000000, 112822717.6647149800000000, 384576261.0645093900000000, 1022.6920517802857000, -297.2936118356489000, 978.5272306565030900, 133119525.6886673000000000, -23844445.0832633300000000, 2740.7337227564267000, -2737.4177771449026000, -134.7785310253888700, 271449136.3526731700000000
1120, 112000.0000000000000000, 367624911.5086219300000000, 112920570.3877806200000000, 384576560.3601236300000000, 1022.6912627835462000, -297.5512217077180700, 978.4481025757313500, 132845783.9109528100000000, -23857922.9363658690000000, 2742.8596785061150000, -2739.5654693043648000, -134.3884495402206500, 271716019.0190232400000000
1121, 112100.0000000000000000, 367595156.3864511800000000, 113018415.1980381900000000, 384576859.9027451300000000, 1022.6904731365694000, -297.8088101272520600, 978.3689061161389900, 132571827.3640223700000000, -23871361.7813198900000000, 2744.9939769107004000, -2741.7215477807154000, -133.9958496034208800, 271983044.0050320600000000
1122, 112200.0000000000000000, 367565375.5054384500000000, 113116252.0886498100000000, 384577159.6923521800000000, 1022.6896828394134000, -298.0663770758037600, 978.2896412837482100, 132297655.2092443000000000, -23884761.3662802320000000, 2747.1366728274079000, -2743.8860671865077000, -133.6007091785104400, 272250211.9393962000000000
1123, 112300.0000000000000000, 367535568.8677308600000000, 113214081.0527781800000000, 384577459.7289232000000000, 1022.6888918921370000, -298.3239225349278200, 978.2103080845863600, 132023266.6025256500000000, -23898121.4371980840000000, 2749.2878216249073000, -2746.0590826369075000, -133.2030059809991100, 272517523.4547489300000000
1124, 112400.0000000000000000, 367505736.4754773400000000, 113311902.0835866500000000, 384577760.0124366900000000, 1022.6881002947983000, -298.5814464861807700, 978.1309065246857700, 131748660.6942619700000000, -23911441.7377961840000000, 2751.4474791894813000, -2748.2406497556622000, -132.8027174749316500, 272784979.1876949700000000
1125, 112500.0000000000000000, 367475878.3308287300000000, 113409715.1742391100000000, 384578060.5428708800000000, 1022.6873080474563000, -298.8389489111208400, 978.0514366100841200, 131473836.6292864100000000, -23924722.0095436760000000, 2753.6157019312823000, -2750.4308246811561000, -132.3998208693765800, 273052579.7788457300000000
1126, 112600.0000000000000000, 367445994.4359376400000000, 113507520.3179001200000000, 384578361.3202043200000000, 1022.6865151501693000, -299.0964297913080800, 977.9718983468239900, 131198793.5468182900000000, -23937961.9916306140000000, 2755.7925467906839000, -2752.6296640725564000, -131.9942931148563600, 273320325.8728545900000000
1127, 112700.0000000000000000, 367416084.7929585000000000, 113605317.5077348100000000, 384578662.3444151900000000, 1022.6857216029960000, -299.3538891083044300, 977.8922917409531700, 130923530.5804110300000000, -23951161.4209420980000000, 2757.9780712447282000, -2754.8372251160463000, -131.5861108997178200, 273588218.1184530300000000
1128, 112800.0000000000000000, 367386149.4040476700000000, 113703106.7369089000000000, 384578963.6154819100000000, 1022.6849274059949000, -299.6113268436735700, 977.8126167985246900, 130648046.8578994300000000, -23964320.0320320690000000, 2760.1723333136647000, -2757.0535655311528000, -131.1752506464419000, 273856257.1684867100000000
1129, 112900.0000000000000000, 367356188.2713633200000000, 113800887.9985887600000000, 384579265.1333826800000000, 1022.6841325592250000, -299.8687429789810000, 977.7328735255965700, 130372341.5013463100000000, -23977437.5570967120000000, 2762.3753915675925000, -2759.2787435771643000, -130.7616885078912500, 274124443.6799523200000000
1130, 113000.0000000000000000, 367326201.3970654000000000, 113898661.2859413200000000, 384579566.8980959100000000, 1022.6833370627448000, -300.1261374957940100, 977.6530619282320900, 130096413.6269885900000000, -23990513.7259475030000000, 2764.5873051331992000, -2761.5128180596453000, -130.3454003634945500, 274392778.3140347000000000
1131, 113100.0000000000000000, 367296188.7833158400000000, 113996426.5921341500000000, 384579868.9095999000000000, 1022.6825409166134000, -300.3835103756817400, 977.5731820124995000, 129820262.3451826300000000, -24003548.2659838530000000, 2766.8081337006020000, -2763.7558483370472000, -129.9263618153664800, 274661261.7361444800000000
1132, 113200.0000000000000000, 367266150.4322782800000000, 114094183.9103353900000000, 384580171.1678727300000000, 1022.6817441208896000, -300.6408616002151500, 977.4932337844721800, 129543886.7603489200000000, -24016540.9021653910000000, 2769.0379375302937000, -2766.0078943274161000, -129.5045481843617900, 274929894.6159558900000000
1133, 113300.0000000000000000, 367236086.3461182700000000, 114191933.2337138400000000, 384580473.6728928100000000, 1022.6809466756321000, -300.8981911509669700, 977.4132172502288500, 129267285.9709161800000000, -24029491.3569838260000000, 2771.2767774601903000, -2768.2690165152026000, -129.0799345060624400, 275198677.6274455800000000
1134, 113400.0000000000000000, 367205996.5270031700000000, 114289674.5554388600000000, 384580776.4246382700000000, 1022.6801485808999000, -301.1554990095117400, 977.3331324158531300, 128990459.0692646700000000, -24042399.3504344340000000, 2773.5247149127886000, -2770.5392759581696000, -128.6524955266961900, 275467611.4489309800000000
1135, 113500.0000000000000000, 367175880.9771022200000000, 114387407.8686804500000000, 384581079.4230873600000000, 1022.6793498367522000, -301.4127851574259000, 977.2529792874338500, 128713405.1416688400000000, -24055264.5999871050000000, 2775.7818119024328000, -2772.8187342944075000, -128.2222056989855900, 275736696.7631102200000000
1136, 113600.0000000000000000, 367145739.6985864600000000, 114485133.1666092000000000, 384581382.6682182000000000, 1022.6785504432479000, -301.6700495762876200, 977.1727578710649600, 128436123.2682393900000000, -24068086.8205570020000000, 2778.0481310426908000, -2775.1074537494524000, -127.7890391779258300, 276005934.2571016000000000
1137, 113700.0000000000000000, 367115572.6936288500000000, 114582850.4423963000000000, 384581686.1600089700000000, 1022.6777504004461000, -301.9272922476769200, 977.0924681728455400, 128158612.5228644500000000, -24080865.7244747950000000, 2780.3237355538431000, -2777.4054971435116000, -127.3529698164899700, 276275324.6224839100000000
1138, 113800.0000000000000000, 367085379.9644041100000000, 114680559.6892135900000000, 384581989.8984379200000000, 1022.6769497084061000, -302.1845131531756000, 977.0121101988799000, 127880871.9731500900000000, -24093601.0214564430000000, 2782.6086892704902000, -2779.7129278987991000, -126.9139711612602400, 276544868.5553373100000000
1139, 113900.0000000000000000, 367055161.5130887600000000, 114778260.9002334800000000, 384582293.8834830500000000, 1022.6761483671871000, -302.4417122743673800, 976.9316839552772100, 127602900.6803602100000000, -24106292.4185725670000000, 2784.9030566492706000, -2782.0298100469795000, -126.4720164479837300, 276814566.7562842400000000
1140, 114000.0000000000000000, 367024917.3418613100000000, 114875954.0686290100000000, 384582598.1151225600000000, 1022.6753463768481000, -302.6988895928377600, 976.8511894481520100, 127324697.6993555100000000, -24118939.6202173640000000, 2787.2069027767061000, -2784.3562082367284000, -126.0270785970512600, 277084419.9305316800000000
1141, 114100.0000000000000000, 366994647.4529020200000000, 114973639.1875738200000000, 384582902.5933345600000000, 1022.6745437374487000, -302.9560450901740300, 976.7706266836238500, 127046262.0785318500000000, -24131542.3280770700000000, 2789.5202933771616000, -2786.6921877414056000, -125.5791302088974700, 277354428.7879129100000000
1142, 114200.0000000000000000, 366964351.8483930200000000, 115071316.2502421900000000, 384583207.3180970500000000, 1022.6737404490480000, -303.2131787479654000, 976.6899956678173600, 126767592.8597577100000000, -24144100.2410979610000000, 2791.8432948209320000, -2789.0378144668452000, -125.1281435593209700, 277624594.0429303100000000
1143, 114300.0000000000000000, 366934030.5305182300000000, 115168985.2498089700000000, 384583512.2893882400000000, 1022.6729365117054000, -303.4702905478027900, 976.6092964068624300, 126488689.0783110300000000, -24156613.0554538930000000, 2794.1759741324572000, -2791.3931549592662000, -124.6740905947225400, 277894916.4147987400000000
1144, 114400.0000000000000000, 366903683.5014634700000000, 115266646.1794496500000000, 384583817.5071859400000000, 1022.6721319254806000, -303.7273804712789900, 976.5285289068939400, 126209549.7628151000000000, -24169080.4645133650000000, 2796.5183989986590000, -2793.7582764133031000, -124.2169429272599600, 278165396.6274890900000000
1145, 114500.0000000000000000, 366873310.7634163500000000, 115364299.0323403300000000, 384584122.9714683900000000, 1022.6713266904328000, -303.9844484999886700, 976.4476931740520100, 125930173.9351737800000000, -24181502.1588060930000000, 2798.8706377774151000, -2796.1332466801605000, -123.7566718299176900, 278436035.4097726900000000
1146, 114600.0000000000000000, 366842912.3185663200000000, 115461943.8016577400000000, 384584428.6822134300000000, 1022.6705208066217000, -304.2414946155283200, 976.3667892144817400, 125650560.6105057600000000, -24193877.8259890860000000, 2801.2327595061615000, -2798.5181342758942000, -123.2932482314896000, 278706833.4952659600000000
1147, 114700.0000000000000000, 366812488.1691047500000000, 115559580.4805791800000000, 384584734.6393991700000000, 1022.6697142741067000, -304.4985187994962500, 976.2858170343333800, 125370708.7970781800000000, -24206207.1508122350000000, 2803.6048339106346000, -2800.9130083898190000, -122.8266427114731300, 278977791.6224758600000000
1148, 114800.0000000000000000, 366782038.3172248000000000, 115657209.0622826200000000, 384585040.8430035700000000, 1022.6689070929476000, -304.7555210334925800, 976.2047766397623700, 125090617.4962392000000000, -24218489.8150833810000000, 2805.9869314137491000, -2803.3179388930475000, -122.3568254948727900, 279248910.5348458300000000
1149, 114900.0000000000000000, 366751562.7651214600000000, 115754829.5399466000000000, 384585347.2930045700000000, 1022.6680992632040000, -305.0125012991193200, 976.1236680369291900, 124810285.7023499000000000, -24230725.4976328690000000, 2808.3791231446148000, -2805.7329963471630000, -121.8837664469114700, 279520190.9808019400000000
1150, 115000.0000000000000000, 366721061.5149915200000000, 115852441.9067502900000000, 384585653.9893800000000000, 1022.6672907849356000, -305.2694595779802900, 976.0424912319995200, 124529712.4027151900000000, -24242913.8742775580000000, 2810.7814809477009000, -2808.1582520130246000, -121.4074350676472400, 279791633.7138000700000000
1151, 115100.0000000000000000, 366690534.5690337400000000, 115950046.1558734900000000, 384585960.9321080400000000, 1022.6664816582022000, -305.5263958516811700, 975.9612462311440600, 124248896.5775138900000000, -24255054.6177843210000000, 2813.1940773921451000, -2810.5937778597145000, -120.9278004864941500, 280063239.4923737600000000
1152, 115200.0000000000000000, 366659981.9294485400000000, 116047642.2804966100000000, 384586268.1211663500000000, 1022.6656718830636000, -305.7833101018294400, 975.8799330405387300, 123967837.1997279200000000, -24267147.3978329710000000, 2815.6169857812083000, -2813.0396465736203000, -120.4448314566445500, 280335009.0801816600000000
1153, 115300.0000000000000000, 366629403.5984383800000000, 116145230.2738006700000000, 384586575.5565329200000000, 1022.6648614595797000, -306.0402023100344900, 975.7985516663644600, 123686533.2350705600000000, -24279191.8809786360000000, 2818.0502801618854000, -2815.4959315676651000, -119.9584963493912400, 280606943.2460569700000000
1154, 115400.0000000000000000, 366598799.5782073700000000, 116242810.1289673100000000, 384586883.2381855800000000, 1022.6640503878104000, -306.2970724579074600, 975.7171021148074000, 123404983.6419137900000000, -24291187.7306135740000000, 2820.4940353346669000, -2817.9627069906796000, -119.4687631483471900, 280879042.7640562100000000
1155, 115500.0000000000000000, 366568169.8709616100000000, 116340381.8391788000000000, 384587191.1661022900000000, 1022.6632386678157000, -306.5539205270614500, 975.6355843920587200, 123123187.3712147200000000, -24303134.6069284080000000, 2822.9483268634631000, -2820.4400477369254000, -118.9755994435606500, 281151308.4135097900000000
1156, 115600.0000000000000000, 366537514.4789089000000000, 116437945.3976180100000000, 384587499.3402606800000000, 1022.6624262996555000, -306.8107464991113600, 975.5539985043146800, 122841143.3664410300000000, -24315032.1668727660000000, 2825.4132310856803000, -2822.9280294557661000, -118.4789724255235400, 281423740.9790718600000000
1157, 115700.0000000000000000, 366506833.4042589700000000, 116535500.7974684400000000, 384587807.7606387100000000, 1022.6616132833900000, -307.0675503556739200, 975.4723444577767900, 122558850.5634954400000000, -24326880.0641153190000000, 2827.8888251224707000, -2825.4267285614960000, -117.9788488790707800, 281696341.2507718800000000
1158, 115800.0000000000000000, 366476126.6492233900000000, 116633048.0319142200000000, 384588116.4272141500000000, 1022.6607996190791000, -307.3243320783677200, 975.3906222586515500, 122276307.8906392900000000, -24338677.9490032270000000, 2830.3751868891422000, -2827.9362222433224000, -117.4751951771683700, 281969110.0240666300000000
1159, 115900.0000000000000000, 366445394.2160155800000000, 116730587.0941400800000000, 384588425.3399648100000000, 1022.6599853067833000, -307.5810916488132400, 975.3088319131507000, 121993514.2684149600000000, -24350425.4685209430000000, 2832.8723951057395000, -2830.4565884755098000, -116.9679772745876400, 282242048.0998922000000000
1160, 116000.0000000000000000, 366414636.1068506800000000, 116828117.9773314000000000, 384588734.4988683500000000, 1022.6591703465623000, -307.8378290486327800, 975.2269734274908600, 121710468.6095674000000000, -24362122.2662484010000000, 2835.3805293077994000, -2832.9879060276858000, -116.4571607014634200, 282515156.2847173200000000
1161, 116100.0000000000000000, 366383852.3239458200000000, 116925640.6746741500000000, 384589043.9039026500000000, 1022.6583547384768000, -308.0945442594504600, 975.1450468078940000, 121427169.8189646300000000, -24373767.9823185470000000, 2837.8996698572837000, -2835.5302544753135000, -115.9427105567336900, 282788435.3905972200000000
1162, 116200.0000000000000000, 366353042.8695198900000000, 117023155.1793549400000000, 384589353.5550453100000000, 1022.6575384825868000, -308.3512372628923700, 975.0630520605869800, 121143616.7935171000000000, -24385362.2533742190000000, 2840.4298979536875000, -2838.0837142103328000, -115.4245915014579100, 283061886.2352279400000000
1163, 116300.0000000000000000, 366322207.7457935800000000, 117120661.4845610000000000, 384589663.4522741400000000, 1022.6567215789528000, -308.6079080405863800, 974.9809891918020000, 120859808.4220960600000000, -24396904.7125243660000000, 2842.9712956453386000, -2840.6483664519728000, -114.9027677520117000, 283335509.6420016300000000
1164, 116400.0000000000000000, 366291346.9549894900000000, 117218159.5834801800000000, 384589973.5955667500000000, 1022.6559040276350000, -308.8645565741621800, 974.8988582077761300, 120575743.5854508600000000, -24408394.9892995660000000, 2845.5239458408764000, -2843.2242932577433000, -114.3772030731550400, 283609306.4400619900000000
1165, 116500.0000000000000000, 366260460.4993320700000000, 117315649.4693009600000000, 384590283.9849008300000000, 1022.6550858286940000, -309.1211828452514400, 974.8166591147518100, 120291421.1561250800000000, -24419832.7096068820000000, 2848.0879323209278000, -2845.8115775346005000, -113.8478607709712900, 283883277.4643613700000000
1166, 116600.0000000000000000, 366229548.3810475500000000, 117413131.1352124400000000, 384590594.6202541000000000, 1022.6542669821904000, -309.3777868354876000, 974.7343919189763700, 120006839.9983716300000000, -24431217.4956839790000000, 2850.6633397499722000, -2848.4103030502984000, -113.3147036856742300, 284157423.5557177100000000
1167, 116700.0000000000000000, 366198610.6023640000000000, 117510604.5744043300000000, 384590905.5016042000000000, 1022.6534474881844000, -309.6343685265060200, 974.6520566267023500, 119721998.9680666000000000, -24442548.9660525470000000, 2853.2502536884103000, -2851.0205544449263000, -112.7776941842802400, 284431745.5608723200000000
1168, 116800.0000000000000000, 366167647.1655113700000000, 117608069.7800670000000000, 384591216.6289286600000000, 1022.6526273467368000, -309.8909278999439000, 974.5696532441872900, 119436896.9126221100000000, -24453826.7354709770000000, 2855.8487606048316000, -2853.6424172426332000, -112.2367941531426400, 284706244.3325489200000000
1169, 116900.0000000000000000, 366136658.0727213600000000, 117705526.7453914100000000, 384591528.0022051300000000, 1022.6518065579081000, -310.1474649374403000, 974.4871817776939900, 119151532.6708978400000000, -24465050.4148862920000000, 2858.4589478884900000, -2856.2759778635482000, -111.6919649903453300, 284980920.7295129900000000
1170, 117000.0000000000000000, 366105643.3262276100000000, 117802975.4635691800000000, 384591839.6214112000000000, 1022.6509851217590000, -310.4039796206361600, 974.4046422334902200, 118865905.0731114900000000, -24476219.6113853270000000, 2861.0809038619882000, -2858.9213236358964000, -111.1431675979522900, 285255775.6166320400000000
1171, 117100.0000000000000000, 366074602.9282655100000000, 117900415.9277925300000000, 384592151.4865244000000000, 1022.6501630383506000, -310.6604719311743000, 974.3220346178490000, 118580012.9407479000000000, -24487333.9281451220000000, 2863.7147177941815000, -2861.5785428083173000, -110.5903623741101900, 285530809.8649365300000000
1172, 117200.0000000000000000, 366043536.8810724000000000, 117997848.1312543200000000, 384592463.5975223800000000, 1022.6493403077429000, -310.9169418506993500, 974.2393589370482200, 118293855.0864670700000000, -24498392.9643825330000000, 2866.3604799132931000, -2864.2477245623845000, -110.0335092050005300, 285806024.3516817100000000
1173, 117300.0000000000000000, 366012445.1868873200000000, 118095272.0671480100000000, 384592775.9543826000000000, 1022.6485169299973000, -311.1733893608579300, 974.1566151973711400, 118007430.3140108300000000, -24509396.3153030310000000, 2869.0182814202603000, -2866.9289590253393000, -109.4725674566381000, 286081419.9604101200000000
1174, 117400.0000000000000000, 365981327.8479512300000000, 118192687.7286677500000000, 384593088.5570825300000000, 1022.6476929051745000, -311.4298144432984800, 974.0738034051058800, 117720737.4181083000000000, -24520343.5720486940000000, 2871.6882145023046000, -2869.6223372830332000, -108.9074959665123900, 286356997.5810151100000000
1175, 117500.0000000000000000, 365950184.8665068700000000, 118290095.1090082700000000, 384593401.4055997100000000, 1022.6468682333356000, -311.6862170796712800, 973.9909235665459200, 117433775.1843799900000000, -24531234.3216453460000000, 2874.3703723467352000, -2872.3279513930888000, -108.3382530350682600, 286632758.1098050500000000
1176, 117600.0000000000000000, 365919016.2447989000000000, 118387494.2013649200000000, 384593714.4999117300000000, 1022.6460429145411000, -311.9425972516285700, 973.9079756879895100, 117146542.3892406800000000, -24542068.1469488520000000, 2877.0648491549910000, -2875.0458943982840000, -107.7647964170225800, 286908702.4495682700000000
1177, 117700.0000000000000000, 365887821.9850737500000000, 118484884.9989337200000000, 384594027.8399959200000000, 1022.6452169488523000, -312.1989549408244200, 973.8249597757403500, 116859037.7998008600000000, -24552844.6265905540000000, 2879.7717401569230000, -2877.7762603401588000, -107.1870833125127400, 287184831.5096391400000000
1178, 117800.0000000000000000, 365856602.0895796400000000, 118582267.4949113000000000, 384594341.4258297700000000, 1022.6443903363303000, -312.4552901289147300, 973.7418758361069400, 116571260.1737668400000000, -24563563.3349218030000000, 2882.4911416253262000, -2880.5191442728560000, -106.6050703580736300, 287461146.2059645100000000
1179, 117900.0000000000000000, 365825356.5605667200000000, 118679641.6824949100000000, 384594655.2573906800000000, 1022.6435630770360000, -312.7116027975573600, 973.6587238754031000, 116283208.2593395600000000, -24574223.8419576100000000, 2885.2231508907203000, -2883.2746422771938000, -106.0187136174389800, 287737647.4611718100000000
1180, 118000.0000000000000000, 365794085.4002869700000000, 118777007.5548824500000000, 384594969.3346560600000000, 1022.6427351710308000, -312.9678929284120800, 973.5755038999476500, 115994880.7951118400000000, -24584825.7133193540000000, 2887.9678663563927000, -2886.0428514749815000, -105.4279685721631200, 288014336.2046372900000000
1181, 118100.0000000000000000, 365762788.6109941600000000, 118874365.1052724400000000, 384595283.6576033800000000, 1022.6419066183756000, -313.2241605031404700, 973.4922159160644200, 115706276.5099643300000000, -24595368.5101765690000000, 2890.7253875136994000, -2888.8238700435768000, -104.8327901120591700, 288291213.3725556100000000
1182, 118200.0000000000000000, 365731466.1949438500000000, 118971714.3268640500000000, 384595598.2262099400000000, 1022.6410774191319000, -313.4804055034060200, 973.4088599300824900, 115417394.1229599700000000, -24605851.7891877740000000, 2893.4958149576378000, -2891.6177972306950000, -104.2331325254493200, 288568279.9080099500000000
1183, 118300.0000000000000000, 365700118.1543934900000000, 119069055.2128570500000000, 384595913.0404531400000000, 1022.6402475733607000, -313.7366279108741200, 973.3254359483360100, 115128232.3432369100000000, -24616275.1024403200000000, 2896.2792504026906000, -2894.4247333694707000, -103.6289494892229600, 288845536.7610436100000000
1184, 118400.0000000000000000, 365668744.4916024200000000, 119166387.7564518900000000, 384596228.1003102100000000, 1022.6394170811237000, -313.9928277072120900, 973.2419439771641700, 114838789.8698999600000000, -24626637.9973892420000000, 2899.0757966989522000, -2897.2447798937824000, -103.0201940586983200, 289122984.8887323100000000
1185, 118500.0000000000000000, 365637345.2088317300000000, 119263711.9508496100000000, 384596543.4057586800000000, 1022.6385859424821000, -314.2490048740890500, 973.1583840229112600, 114549065.3919105800000000, -24636940.0167951140000000, 2901.8855578485359000, -2900.0780393538380000, -102.4068186572830000, 289400625.2552570100000000
1186, 118600.0000000000000000, 365605920.3083443000000000, 119361027.7892518900000000, 384596858.9567756700000000, 1022.6377541574973000, -314.5051593931760900, 973.0747560919267000, 114259057.5879752000000000, -24647180.6986608430000000, 2904.7086390222785000, -2902.9246154320363000, -101.7887750659286900, 289678458.8319783800000000
1187, 118700.0000000000000000, 365574469.7924050100000000, 119458335.2648610900000000, 384597174.7533385200000000, 1022.6369217262308000, -314.7612912461461900, 972.9910601905650100, 113968765.1264320000000000, -24657359.5761674340000000, 2907.5451465767374000, -2905.7846129590985000, -101.1660144123755000, 289956486.5975121900000000
1188, 118800.0000000000000000, 365542993.6632803700000000, 119555634.3708801400000000, 384597490.7954244600000000, 1022.6360886487440000, -315.0174004146741700, 972.9072963251857100, 113678186.6651361000000000, -24667476.1776086730000000, 2910.3951880714944000, -2908.6581379304876000, -100.5384871601807900, 290234709.5378050800000000
1189, 118900.0000000000000000, 365511491.9232388700000000, 119652925.1005126500000000, 384597807.0830107900000000, 1022.6352549250987000, -315.2734868804367900, 972.8234645021534600, 113387320.8513430500000000, -24677530.0263246890000000, 2913.2588722867658000, -2911.5452975231101000, -99.9061430975275750, 290513128.6462121000000000
1190, 119000.0000000000000000, 365479964.5745508100000000, 119750207.4469628600000000, 384598123.6160748000000000, 1022.6344205553564000, -315.5295506251127300, 972.7395647278381100, 113096166.3215907400000000, -24687520.6406344440000000, 2916.1363092413371000, -2914.4462001123165000, -99.2689313258073580, 290791744.9235751000000000
1191, 119100.0000000000000000, 365448411.6194883000000000, 119847481.4034356500000000, 384598440.3945936600000000, 1022.6335855395788000, -315.7855916303825600, 972.6555970086144500, 112804721.7015795100000000, -24697447.5337670260000000, 2919.0276102108119000, -2917.3609552891962000, -98.6268002479720280, 291070559.3783016200000000
1192, 119200.0000000000000000, 365416833.0603252600000000, 119944746.9631365100000000, 384598757.4185445300000000, 1022.6327498778275000, -316.0416098779286900, 972.5715613508624500, 112512985.6060506000000000, -24707310.2137918250000000, 2921.9328877461985000, -2920.2896738781833000, -97.9796975566494130, 291349573.0264459800000000
1193, 119300.0000000000000000, 365385228.8993374700000000, 120042004.1192715900000000, 384599074.6879046600000000, 1022.6319135701644000, -316.2976053494355700, 972.4874577609672300, 112220956.6386627700000000, -24717108.1835474890000000, 2924.8522556928297000, -2923.2324679549715000, -97.3275702220168310, 291628786.8917902700000000
1194, 119400.0000000000000000, 365353599.1388025300000000, 120139252.8650476900000000, 384599392.2026511400000000, 1022.6310766166513000, -316.5535780265893800, 972.4032862453187800, 111928633.3918672800000000, -24726840.9405696910000000, 2927.7858292096312000, -2926.1894508647492000, -96.6703644794270790, 291908202.0059272600000000
1195, 119500.0000000000000000, 365321943.7809999000000000, 120236493.1936722200000000, 384599709.9627612200000000, 1022.6302390173499000, -316.8095278910783500, 972.3190468103123300, 111636014.4467808000000000, -24736507.9770176340000000, 2930.7337247887394000, -2929.1607372407616000, -96.0080258167807020, 292187819.4083443300000000
1196, 119600.0000000000000000, 365290262.8282107700000000, 120333725.0983532500000000, 384600027.9682118300000000, 1022.6294007723225000, -317.0654549245925900, 972.2347394623483300, 111343098.3730567200000000, -24746108.7795993130000000, 2933.6960602754793000, -2932.1464430232018000, -95.3404989616386590, 292467640.1465081000000000
1197, 119700.0000000000000000, 365258556.2827183000000000, 120430948.5722994800000000, 384600346.2189803100000000, 1022.6285618816305000, -317.3213591088240300, 972.1503642078320100, 111049883.7287544000000000, -24755642.8294954750000000, 2936.6729548887142000, -2935.1466854784462000, -94.6677278680691220, 292747665.2759509100000000
1198, 119800.0000000000000000, 365226824.1468074300000000, 120528163.6087202600000000, 384600664.7150436600000000, 1022.6277223453362000, -317.5772404254666400, 972.0659210531739500, 110756369.0602065600000000, -24765109.6022822820000000, 2939.6645292415656000, -2938.1615832186330000, -93.9896557032219990, 293027895.8603579400000000
1199, 119900.0000000000000000, 365195066.4227649000000000, 120625370.2008255700000000, 384600983.4563790000000000, 1022.6268821635016000, -317.8330988562162200, 971.9814100047896100, 110462552.9018847000000000, -24774508.5678526050000000, 2942.6709053625209000, -2941.1912562215971000, -93.3062248336245970, 293308332.9716558500000000
1200, 120000.0000000000000000, 365163283.1128792800000000, 120722568.3418260500000000, 384601302.4429632400000000, 1022.6260413361888000, -318.0889343827705000, 971.8968310690996800, 110168433.7762625500000000, -24783839.1903359670000000, 2945.6922067169339000, -2944.2358258511654000, -92.6173768111916900, 293588977.6901024600000000
1201, 120100.0000000000000000, 365131474.2194410000000000, 120819758.0249329700000000, 384601621.6747735700000000, 1022.6251998634600000, -318.3447469868291400, 971.8121842525299600, 109874010.1936774400000000, -24793100.9280170870000000, 2948.7285582289237000, -2947.2954148778235000, -91.9230523589430390, 293869831.1043781000000000
1202, 120200.0000000000000000, 365099639.7447423300000000, 120916939.2433582200000000, 384601941.1517869800000000, 1022.6243577453772000, -318.6005366500937200, 971.7274695615111600, 109579280.6521896600000000, -24802293.2332529800000000, 2951.7800863036869000, -2950.3701474997592000, -91.2231913564212530, 294150894.3116775800000000
1203, 120300.0000000000000000, 365067779.6910773500000000, 121014111.9903143800000000, 384602260.8739804600000000, 1022.6235149820028000, -318.8563033542677700, 971.6426870024791900, 109284243.6374396800000000, -24811415.5523886230000000, 2954.8469188502272000, -2953.4601493642908000, -90.5177328248026210, 294432168.4178041800000000
1204, 120400.0000000000000000, 365035894.0607419000000000, 121111276.2590146200000000, 384602580.8413310100000000, 1022.6226715733991000, -319.1120470810566300, 971.5578365818751100, 108988897.6225032500000000, -24820467.3256711030000000, 2957.9291853045152000, -2956.5655475896920000, -89.8066149116933730, 294713654.5372641100000000
